,Load_Main,Load_AreaA,Load_AreaB,Load_AreaC,Temperature
2023-01-22 12:15:00,370.570,253.627,482.896,339.872,277.433
2023-01-22 12:30:00,320.926,203.353,366.673,285.938,274.088
2023-01-22 12:45:00,341.687,246.109,338.145,297.464,222.189
2023-01-22 13:00:00,400.910,248.528,480.067,370.449,263.742
2023-01-22 13:15:00,370.570,236.671,421.761,354.598,268.600
2023-01-22 13:30:00,385.141,232.645,440.542,358.810,255.017
2023-01-22 13:45:00,387.823,287.093,474.439,366.972,291.642
2023-01-22 14:00:00,353.834,227.314,398.557,320.783,240.363
2023-01-22 14:15:00,369.210,254.937,415.305,350.779,291.886
2023-01-22 14:30:00,348.302,211.860,360.434,330.868,244.039
2023-01-22 14:45:00,351.644,249.744,387.449,350.239,285.854
2023-01-22 15:00:00,376.914,264.314,441.290,364.498,255.929
2023-01-22 15:15:00,392.116,214.238,432.121,364.148,234.319
2023-01-22 15:30:00,366.841,238.550,368.448,346.619,269.278
2023-01-22 15:45:00,362.041,238.249,437.195,307.748,277.076
2023-01-22 16:00:00,371.666,234.090,449.575,370.046,249.985
2023-01-22 16:15:00,378.403,280.580,457.564,342.641,299.893
2023-01-22 16:30:00,336.740,188.450,357.634,307.057,279.331
2023-01-22 16:45:00,316.977,194.828,363.863,281.094,243.609
2023-01-22 17:00:00,340.658,200.194,399.425,293.898,261.996
2023-01-22 17:15:00,318.844,232.996,385.697,275.350,247.818
2023-01-22 17:30:00,321.582,183.313,389.561,272.149,260.435
2023-01-22 17:45:00,315.859,159.494,318.028,285.323,261.667
2023-01-22 18:00:00,296.944,203.798,396.594,291.522,208.961
2023-01-22 18:15:00,316.931,202.526,325.800,291.078,276.958
2023-01-22 18:30:00,281.663,209.090,271.716,273.726,254.033
2023-01-22 18:45:00,266.259,193.377,212.318,255.545,207.673
2023-01-22 19:00:00,256.537,165.687,317.370,226.148,248.752
2023-01-22 19:15:00,211.701,101.526,289.820,222.005,239.078
2023-01-22 19:30:00,239.637,125.811,255.343,242.449,184.986
2023-01-22 19:45:00,205.486,89.236,179.734,207.114,214.567
2023-01-22 20:00:00,210.046,133.073,269.538,202.391,220.558
2023-01-22 20:15:00,172.193,95.458,156.490,150.943,195.445
2023-01-22 20:30:00,161.976,100.766,206.080,141.493,205.857
2023-01-22 20:45:00,201.151,135.087,201.740,184.402,204.052
2023-01-22 21:00:00,201.322,178.317,217.470,215.531,209.434
2023-01-22 21:15:00,187.393,136.327,225.718,196.992,160.756
2023-01-22 21:30:00,197.795,130.350,237.917,150.234,187.296
2023-01-22 21:45:00,236.151,114.378,274.990,222.972,237.237
2023-01-22 22:00:00,227.728,148.678,308.932,154.791,198.561
2023-01-22 22:15:00,300.060,217.085,399.927,266.346,239.006
2023-01-22 22:30:00,278.090,190.529,377.157,240.945,210.910
2023-01-22 22:45:00,329.086,187.709,372.814,314.992,239.681
2023-01-22 23:00:00,339.018,210.950,393.265,287.959,261.698
2023-01-22 23:15:00,393.715,257.749,496.877,328.594,274.989
2023-01-22 23:30:00,414.023,258.912,455.272,369.926,252.882
2023-01-22 23:45:00,421.385,258.473,470.841,387.502,274.948
2023-01-23 00:00:00,471.085,252.525,542.415,395.143,333.515
2023-01-23 00:15:00,470.447,286.586,540.397,457.843,327.433
2023-01-23 00:30:00,531.906,352.018,602.527,484.925,333.338
2023-01-23 00:45:00,517.953,358.547,565.727,477.073,333.230
2023-01-23 01:00:00,567.513,370.787,679.976,546.369,335.369
2023-01-23 01:15:00,566.453,394.681,639.025,505.014,371.523
2023-01-23 01:30:00,567.919,367.183,658.110,555.074,342.440
2023-01-23 01:45:00,618.084,379.812,710.572,568.759,345.066
2023-01-23 02:00:00,691.855,437.855,817.246,653.930,366.108
2023-01-23 02:15:00,676.259,452.043,792.297,631.925,359.160
2023-01-23 02:30:00,681.794,436.464,775.894,642.364,378.448
2023-01-23 02:45:00,651.472,407.395,735.915,601.027,410.235
2023-01-23 03:00:00,664.998,393.310,761.204,601.500,434.122
2023-01-23 03:15:00,715.547,442.776,787.365,700.956,425.455
2023-01-23 03:30:00,661.894,420.304,735.441,608.499,353.381
2023-01-23 03:45:00,744.843,469.615,873.546,661.107,397.866
2023-01-23 04:00:00,718.890,442.913,836.303,693.692,387.582
2023-01-23 04:15:00,726.719,511.302,804.814,661.745,405.537
2023-01-23 04:30:00,738.903,495.297,845.904,641.880,400.421
2023-01-23 04:45:00,689.660,503.082,743.090,616.354,407.076
2023-01-23 05:00:00,692.973,410.302,801.247,594.458,392.051
2023-01-23 05:15:00,723.503,478.105,821.272,648.501,425.147
2023-01-23 05:30:00,695.507,441.214,866.874,678.545,408.918
2023-01-23 05:45:00,672.278,437.472,791.908,628.592,412.504
2023-01-23 06:00:00,719.442,513.907,796.857,661.782,394.639
2023-01-23 06:15:00,703.736,413.941,778.355,634.734,418.656
2023-01-23 06:30:00,655.616,411.832,774.366,600.129,368.680
2023-01-23 06:45:00,646.737,401.676,771.886,619.522,377.706
2023-01-23 07:00:00,648.251,407.112,804.963,556.182,364.273
2023-01-23 07:15:00,663.799,378.702,800.373,675.363,391.896
2023-01-23 07:30:00,689.131,480.069,807.769,614.582,419.503
2023-01-23 07:45:00,659.877,462.047,804.400,601.598,405.017
2023-01-23 08:00:00,632.509,425.678,729.771,578.393,379.475
2023-01-23 08:15:00,648.470,388.046,746.703,592.499,376.859
2023-01-23 08:30:00,591.854,391.646,641.827,529.727,356.420
2023-01-23 08:45:00,601.803,412.822,740.341,572.905,388.218
2023-01-23 09:00:00,598.169,398.519,692.131,575.415,344.119
2023-01-23 09:15:00,537.294,348.007,614.733,515.327,343.308
2023-01-23 09:30:00,562.027,400.582,620.922,519.025,365.055
2023-01-23 09:45:00,582.922,361.171,709.572,523.323,353.006
2023-01-23 10:00:00,511.321,328.138,619.588,466.333,341.209
2023-01-23 10:15:00,521.235,354.443,570.548,477.634,368.405
2023-01-23 10:30:00,440.996,294.594,523.481,384.147,294.735
2023-01-23 10:45:00,481.932,327.255,579.693,447.297,308.188
2023-01-23 11:00:00,475.081,322.141,506.463,476.665,314.011
2023-01-23 11:15:00,464.172,314.833,554.317,423.303,314.494
2023-01-23 11:30:00,465.174,293.243,549.062,438.959,330.065
2023-01-23 11:45:00,450.873,275.630,538.446,400.351,322.994
2023-01-23 12:00:00,424.627,279.436,551.896,410.144,295.780
2023-01-23 12:15:00,439.833,323.671,600.581,390.175,260.519
2023-01-23 12:30:00,421.585,273.409,524.382,378.768,262.543
2023-01-23 12:45:00,429.579,294.212,502.352,406.596,309.286
2023-01-23 13:00:00,442.219,290.253,528.975,385.045,285.556
2023-01-23 13:15:00,370.899,291.927,440.423,350.742,287.136
2023-01-23 13:30:00,383.127,245.585,515.853,375.602,288.097
2023-01-23 13:45:00,386.219,266.114,448.549,358.906,271.156
2023-01-23 14:00:00,402.249,243.490,449.330,389.181,266.050
2023-01-23 14:15:00,412.339,240.010,491.750,350.936,281.886
2023-01-23 14:30:00,414.467,269.231,543.444,391.170,289.434
2023-01-23 14:45:00,404.135,292.215,433.759,361.769,256.759
2023-01-23 15:00:00,399.685,275.635,438.137,376.187,296.589
2023-01-23 15:15:00,412.622,216.044,451.243,414.411,297.677
2023-01-23 15:30:00,392.548,273.477,413.123,295.475,280.387
2023-01-23 15:45:00,444.833,250.858,481.121,395.591,301.367
2023-01-23 16:00:00,375.530,265.094,461.952,295.088,295.810
2023-01-23 16:15:00,409.693,279.911,478.181,349.835,270.696
2023-01-23 16:30:00,436.399,279.914,460.456,391.031,288.145
2023-01-23 16:45:00,394.354,274.511,475.448,381.724,278.866
2023-01-23 17:00:00,382.763,242.193,451.232,369.914,262.668
2023-01-23 17:15:00,369.840,244.130,455.769,357.389,265.639
2023-01-23 17:30:00,361.853,199.249,396.803,345.229,236.382
2023-01-23 17:45:00,377.158,238.748,394.465,317.482,264.010
2023-01-23 18:00:00,298.669,217.232,365.226,292.421,237.299
2023-01-23 18:15:00,351.169,194.981,430.248,308.164,246.992
2023-01-23 18:30:00,282.343,203.989,289.353,269.610,256.233
2023-01-23 18:45:00,287.990,136.725,338.807,244.754,243.064
2023-01-23 19:00:00,269.692,145.560,290.425,244.146,225.906
2023-01-23 19:15:00,273.474,169.888,345.572,250.107,218.629
2023-01-23 19:30:00,220.099,146.904,274.303,210.092,180.325
2023-01-23 19:45:00,247.499,146.557,323.624,209.234,206.716
2023-01-23 20:00:00,263.907,156.540,276.574,257.349,226.757
2023-01-23 20:15:00,196.338,155.299,203.718,151.743,197.246
2023-01-23 20:30:00,220.866,173.280,242.137,240.608,194.847
2023-01-23 20:45:00,206.568,123.660,220.592,173.507,232.715
2023-01-23 21:00:00,229.158,139.100,275.323,167.760,231.394
2023-01-23 21:15:00,224.145,138.518,223.300,204.627,201.776
2023-01-23 21:30:00,221.850,199.646,303.806,195.041,219.265
2023-01-23 21:45:00,261.860,170.633,356.941,220.714,248.081
2023-01-23 22:00:00,303.657,236.653,384.708,308.970,247.721
2023-01-23 22:15:00,281.250,201.113,339.440,275.357,229.512
2023-01-23 22:30:00,311.827,200.066,354.659,297.046,212.092
2023-01-23 22:45:00,311.444,186.254,364.206,265.510,243.368
2023-01-23 23:00:00,352.531,248.625,381.209,312.669,247.383
2023-01-23 23:15:00,419.426,252.974,487.378,372.429,277.076
2023-01-23 23:30:00,437.932,274.993,514.353,362.706,289.409
2023-01-23 23:45:00,455.960,312.845,497.943,425.454,298.413
2023-01-24 00:00:00,465.810,296.762,587.567,436.124,299.542
2023-01-24 00:15:00,524.983,331.365,601.035,485.672,305.978
2023-01-24 00:30:00,514.788,326.913,559.087,478.609,294.436
2023-01-24 00:45:00,563.898,349.366,641.913,493.865,360.383
2023-01-24 01:00:00,616.416,411.907,689.598,547.425,397.147
2023-01-24 01:15:00,601.138,391.646,664.420,546.086,362.333
2023-01-24 01:30:00,607.849,361.197,749.308,589.678,343.426
2023-01-24 01:45:00,644.111,406.485,741.046,618.158,395.464
2023-01-24 02:00:00,693.465,441.576,830.438,649.362,434.665
2023-01-24 02:15:00,688.661,438.279,805.127,677.896,417.308
2023-01-24 02:30:00,732.468,491.082,857.590,685.086,437.207
2023-01-24 02:45:00,690.611,431.343,793.765,649.354,375.224
2023-01-24 03:00:00,704.772,525.699,796.664,680.945,391.759
2023-01-24 03:15:00,702.712,491.402,849.718,661.800,422.811
2023-01-24 03:30:00,729.733,508.845,860.129,707.624,390.158
2023-01-24 03:45:00,709.525,435.349,810.167,653.391,393.845
2023-01-24 04:00:00,717.181,415.403,856.578,645.719,410.275
2023-01-24 04:15:00,732.089,467.381,890.226,671.423,422.521
2023-01-24 04:30:00,708.569,467.908,826.568,657.113,398.477
2023-01-24 04:45:00,677.930,436.605,829.265,603.791,391.357
2023-01-24 05:00:00,619.984,389.744,697.712,554.713,370.967
2023-01-24 05:15:00,763.647,452.846,849.406,693.252,421.373
2023-01-24 05:30:00,702.555,439.857,796.963,622.186,391.979
2023-01-24 05:45:00,685.332,439.389,789.452,617.567,391.939
2023-01-24 06:00:00,645.246,407.026,791.805,609.794,368.355
2023-01-24 06:15:00,684.350,432.301,774.812,647.070,409.813
2023-01-24 06:30:00,694.159,431.246,810.578,607.769,403.164
2023-01-24 06:45:00,653.364,466.058,786.599,607.893,380.027
2023-01-24 07:00:00,670.954,453.831,786.555,615.753,384.086
2023-01-24 07:15:00,641.378,440.796,721.791,613.192,395.327
2023-01-24 07:30:00,664.893,439.000,723.711,605.778,379.337
2023-01-24 07:45:00,654.062,391.763,791.174,574.467,394.676
2023-01-24 08:00:00,596.437,406.145,652.223,538.017,379.907
2023-01-24 08:15:00,627.632,441.666,709.660,551.081,379.915
2023-01-24 08:30:00,624.982,443.590,719.815,525.373,340.965
2023-01-24 08:45:00,570.602,386.482,696.622,523.781,340.613
2023-01-24 09:00:00,641.522,417.014,769.677,601.623,361.229
2023-01-24 09:15:00,535.564,348.069,620.645,496.834,312.701
2023-01-24 09:30:00,521.493,351.940,638.525,451.504,348.243
2023-01-24 09:45:00,503.348,286.151,624.696,433.324,328.152
2023-01-24 10:00:00,511.712,348.578,573.216,475.572,278.519
2023-01-24 10:15:00,535.840,336.154,603.634,530.334,334.134
2023-01-24 10:30:00,485.994,371.133,582.868,475.603,302.458
2023-01-24 10:45:00,510.159,324.091,640.987,462.887,340.745
2023-01-24 11:00:00,426.638,282.178,468.399,397.161,278.761
2023-01-24 11:15:00,451.964,297.395,460.811,435.898,306.490
2023-01-24 11:30:00,424.552,258.655,509.022,387.422,295.324
2023-01-24 11:45:00,422.511,286.065,529.546,359.145,274.228
2023-01-24 12:00:00,440.697,295.005,510.945,343.405,278.148
2023-01-24 12:15:00,399.732,285.396,543.980,371.753,316.382
2023-01-24 12:30:00,363.501,254.287,391.238,330.049,272.454
2023-01-24 12:45:00,395.265,261.601,430.805,326.114,279.012
2023-01-24 13:00:00,400.431,239.811,436.311,337.002,301.951
2023-01-24 13:15:00,393.002,235.709,454.740,355.785,308.835
2023-01-24 13:30:00,405.687,305.122,470.061,361.211,309.295
2023-01-24 13:45:00,365.788,239.941,396.024,368.034,241.570
2023-01-24 14:00:00,398.871,311.180,494.648,398.177,280.135
2023-01-24 14:15:00,398.953,238.863,467.366,348.339,274.593
2023-01-24 14:30:00,360.039,288.871,380.931,364.336,298.131
2023-01-24 14:45:00,384.801,226.533,462.161,389.591,286.742
2023-01-24 15:00:00,376.363,233.677,419.366,352.699,247.235
2023-01-24 15:15:00,386.874,262.522,448.156,335.444,241.604
2023-01-24 15:30:00,395.976,282.323,483.767,366.919,307.580
2023-01-24 15:45:00,382.214,265.391,471.518,304.882,272.663
2023-01-24 16:00:00,370.533,193.019,455.443,327.958,267.534
2023-01-24 16:15:00,382.135,234.078,441.045,357.426,266.665
2023-01-24 16:30:00,355.518,202.449,377.652,335.558,247.248
2023-01-24 16:45:00,350.699,193.422,393.109,312.859,260.987
2023-01-24 17:00:00,374.021,242.708,430.867,345.643,284.130
2023-01-24 17:15:00,331.112,162.433,430.257,282.203,251.939
2023-01-24 17:30:00,351.547,253.503,387.445,354.392,279.473
2023-01-24 17:45:00,334.549,236.077,391.188,339.639,266.200
2023-01-24 18:00:00,280.555,222.846,283.184,273.741,248.471
2023-01-24 18:15:00,283.904,157.871,337.387,255.302,236.858
2023-01-24 18:30:00,301.378,171.690,345.131,259.149,237.606
2023-01-24 18:45:00,246.184,186.323,278.976,245.097,197.760
2023-01-24 19:00:00,238.848,183.446,301.767,223.801,233.275
2023-01-24 19:15:00,241.754,190.857,256.073,200.372,221.310
2023-01-24 19:30:00,232.604,180.047,312.323,237.282,208.456
2023-01-24 19:45:00,203.368,137.668,209.565,177.253,180.897
2023-01-24 20:00:00,184.840,108.644,256.280,151.050,216.760
2023-01-24 20:15:00,215.071,158.171,196.255,218.692,205.781
2023-01-24 20:30:00,216.278,129.534,258.506,181.626,240.400
2023-01-24 20:45:00,200.754,133.122,250.396,187.459,163.017
2023-01-24 21:00:00,185.592,111.090,201.919,198.973,199.868
2023-01-24 21:15:00,178.573,122.738,214.248,190.309,167.001
2023-01-24 21:30:00,181.833,149.243,197.473,174.802,179.550
2023-01-24 21:45:00,217.309,132.515,264.234,174.127,201.942
2023-01-24 22:00:00,246.026,147.383,290.942,215.401,229.648
2023-01-24 22:15:00,281.030,180.016,394.127,311.703,237.309
2023-01-24 22:30:00,285.910,156.367,284.682,283.887,224.498
2023-01-24 22:45:00,285.472,202.160,334.723,257.550,222.150
2023-01-24 23:00:00,342.788,225.725,380.740,287.657,226.236
2023-01-24 23:15:00,349.808,226.491,406.265,280.024,248.909
2023-01-24 23:30:00,379.634,254.978,432.232,375.997,258.462
2023-01-24 23:45:00,407.837,228.245,457.860,402.381,304.568
2023-01-25 00:00:00,494.190,356.240,551.581,453.815,310.514
2023-01-25 00:15:00,535.775,335.262,639.001,483.871,327.298
2023-01-25 00:30:00,506.014,319.540,569.976,490.487,326.183
2023-01-25 00:45:00,531.628,367.184,610.677,456.564,357.252
2023-01-25 01:00:00,553.592,375.116,642.575,553.266,365.670
2023-01-25 01:15:00,602.302,441.468,669.463,570.350,403.962
2023-01-25 01:30:00,548.178,332.186,649.901,476.758,314.063
2023-01-25 01:45:00,625.956,383.430,689.173,593.171,373.332
2023-01-25 02:00:00,647.920,391.251,760.895,581.051,377.293
2023-01-25 02:15:00,642.544,420.991,751.785,561.753,344.196
2023-01-25 02:30:00,663.681,424.628,758.977,627.803,364.467
2023-01-25 02:45:00,635.435,395.650,695.715,560.299,390.555
2023-01-25 03:00:00,712.361,461.393,819.430,625.972,414.425
2023-01-25 03:15:00,676.105,413.665,744.486,632.680,399.786
2023-01-25 03:30:00,648.941,460.460,742.698,594.746,387.631
2023-01-25 03:45:00,634.377,394.864,754.779,605.881,343.430
2023-01-25 04:00:00,692.749,436.008,796.167,630.724,377.336
2023-01-25 04:15:00,718.854,407.583,866.811,652.764,397.889
2023-01-25 04:30:00,687.345,405.637,799.890,587.551,409.872
2023-01-25 04:45:00,734.990,463.042,869.984,687.242,416.367
2023-01-25 05:00:00,629.046,401.243,746.338,578.331,387.894
2023-01-25 05:15:00,640.113,434.058,781.158,615.046,411.251
2023-01-25 05:30:00,595.997,350.008,643.633,565.035,329.797
2023-01-25 05:45:00,644.012,429.912,723.878,599.797,375.456
2023-01-25 06:00:00,653.187,440.176,752.058,584.856,379.206
2023-01-25 06:15:00,643.771,435.375,765.958,583.132,362.591
2023-01-25 06:30:00,641.326,442.753,742.912,602.103,384.452
2023-01-25 06:45:00,649.751,393.290,747.008,596.635,431.300
2023-01-25 07:00:00,552.083,372.385,667.867,539.116,323.768
2023-01-25 07:15:00,587.728,426.152,665.080,569.631,365.931
2023-01-25 07:30:00,634.731,447.582,717.644,578.444,355.076
2023-01-25 07:45:00,590.048,430.830,695.221,544.897,323.527
2023-01-25 08:00:00,570.937,377.134,733.187,507.786,337.329
2023-01-25 08:15:00,591.447,369.644,679.533,541.883,361.491
2023-01-25 08:30:00,527.880,279.862,586.386,506.547,338.337
2023-01-25 08:45:00,523.683,309.326,584.094,469.823,361.467
2023-01-25 09:00:00,546.820,342.298,617.133,495.001,343.742
2023-01-25 09:15:00,508.605,321.965,627.329,442.208,323.687
2023-01-25 09:30:00,520.889,318.784,587.309,466.823,343.348
2023-01-25 09:45:00,460.985,308.130,539.880,437.606,308.861
2023-01-25 10:00:00,451.716,298.486,516.531,410.283,300.259
2023-01-25 10:15:00,466.826,304.461,494.830,404.147,303.484
2023-01-25 10:30:00,436.185,303.153,491.126,405.957,305.923
2023-01-25 10:45:00,414.851,257.912,397.895,380.533,295.450
2023-01-25 11:00:00,407.095,292.011,473.762,399.182,278.081
2023-01-25 11:15:00,353.958,199.978,422.717,322.653,287.528
2023-01-25 11:30:00,401.799,253.580,435.010,347.765,295.881
2023-01-25 11:45:00,378.352,253.892,417.757,369.277,288.664
2023-01-25 12:00:00,375.040,195.809,388.399,323.707,253.576
2023-01-25 12:15:00,320.021,195.417,297.101,265.788,238.769
2023-01-25 12:30:00,356.950,249.811,362.295,305.514,290.078
2023-01-25 12:45:00,357.621,221.770,432.128,315.574,281.765
2023-01-25 13:00:00,309.063,155.326,345.366,242.750,218.161
2023-01-25 13:15:00,333.983,194.905,390.780,269.278,259.628
2023-01-25 13:30:00,287.046,152.952,395.413,281.260,252.060
2023-01-25 13:45:00,327.316,225.160,408.375,297.365,232.457
2023-01-25 14:00:00,301.608,198.977,364.098,273.846,258.835
2023-01-25 14:15:00,293.918,152.010,322.494,269.165,238.492
2023-01-25 14:30:00,298.773,153.253,393.489,287.282,266.611
2023-01-25 14:45:00,350.310,209.580,442.384,304.266,257.828
2023-01-25 15:00:00,315.900,206.118,391.866,302.957,220.344
2023-01-25 15:15:00,354.055,213.339,407.006,328.211,271.134
2023-01-25 15:30:00,313.917,212.802,331.420,267.735,225.340
2023-01-25 15:45:00,295.222,199.783,388.059,285.002,227.783
2023-01-25 16:00:00,305.971,212.188,379.723,282.753,209.682
2023-01-25 16:15:00,340.651,186.090,385.235,290.375,241.716
2023-01-25 16:30:00,310.428,194.883,348.136,264.239,268.356
2023-01-25 16:45:00,296.368,219.525,301.733,283.213,241.198
2023-01-25 17:00:00,300.561,178.568,369.976,298.834,236.041
2023-01-25 17:15:00,295.857,171.968,345.691,278.406,222.565
2023-01-25 17:30:00,295.571,179.913,352.634,291.491,241.961
2023-01-25 17:45:00,287.969,174.344,360.933,292.050,231.207
2023-01-25 18:00:00,240.718,159.504,299.928,216.506,259.296
2023-01-25 18:15:00,207.694,120.463,210.849,194.699,203.481
2023-01-25 18:30:00,207.772,84.557,239.654,205.875,211.274
2023-01-25 18:45:00,203.556,161.944,247.299,162.031,189.993
2023-01-25 19:00:00,166.113,120.634,206.654,175.577,186.135
2023-01-25 19:15:00,149.412,100.845,120.935,167.452,188.093
2023-01-25 19:30:00,158.254,100.511,149.799,129.354,166.700
2023-01-25 19:45:00,140.583,83.311,182.705,192.470,186.913
2023-01-25 20:00:00,133.414,66.720,173.973,140.221,175.699
2023-01-25 20:15:00,106.603,22.352,174.104,94.717,121.671
2023-01-25 20:30:00,115.749,115.923,83.510,60.790,181.131
2023-01-25 20:45:00,102.708,67.282,146.838,92.472,169.870
2023-01-25 21:00:00,128.633,43.334,159.971,127.626,175.739
2023-01-25 21:15:00,147.616,70.297,136.130,142.575,167.623
2023-01-25 21:30:00,106.150,76.609,65.513,68.824,206.834
2023-01-25 21:45:00,130.039,91.639,179.654,105.085,161.430
2023-01-25 22:00:00,145.642,75.980,136.015,148.955,124.439
2023-01-25 22:15:00,180.822,90.588,165.892,179.394,201.641
2023-01-25 22:30:00,206.918,120.191,252.469,211.093,200.328
